,formatted_address,replies,views,views_replies_ratio,last_posted_at,recency,latitude,longitude,replies_score,views_score,recency_score,views_replies_ratio_score,total_score
500,"Eco Majestic, Malaysia, 1, Lingkaran Eco Majestic, 43500 Semenyih, Selangor, Malaysia",7988,615859,0.013157043568797613,2016-05-13,1884.75,2.9132882999999996,101.83823000000001,10,10,4,5,120
501,"El Jardin del Paraiso, 710 E 5th St, New York, NY 10009, USA",6,948,0.006329113924050633,2016-11-07,1353.0,40.7224299,-73.9791927,3,3,6,3,60
502,"Emerald W, Bandar Country Homes, 48000 Rawang, Selangor, Malaysia",10,948,0.010548523206751054,2015-11-01,1725.0,3.3278220999999997,101.5435167,4,3,5,4,320
503,"Empire Damansara, 47820 Petaling Jaya, Selangor, Malaysia",14,2618,0.0053475935828877,2013-06-12,2597.0,3.166736,101.6120092,4,5,2,2,320
504,"Emporis, Persiaran Surian, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",1195,165301,0.0072292363627564265,2020-07-19,3.0,3.1571974,101.57239140000001,10,10,10,3,120
505,"Exit Lebuhraya Selayang - Kepong, Taman Selayang Jaya, 68100 Batu Caves, Selangor, Malaysia",0,238,0.0,2014-07-14,2200.0,3.2446825,101.65446329999999,1,1,3,1,10
506,"F-16-05, Residensi Premium 2 KL Gateway, No. 2, Jalan Kerinchi, Kampung Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2,968,0.002066115702479339,2013-10-09,2478.0,3.1141124,101.6632718,2,3,3,1,4
507,"F15, 1st Floor, Block D, Sunway Giza Shopping Mall, 2, Jalan PJU 5/14, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",29,4132,0.007018393030009681,2015-10-22,1735.0,3.1507741,101.5918502,6,6,5,3,36
508,"F3-, 96, Lorong Bandar Hilir 1, Hatten City, 75000 Malacca, Malaysia",5,997,0.0050150451354062184,2009-12-10,3877.0,2.189257,102.2517551,3,3,1,2,60
509,"Farenhiet 88, 8-1, 1, 179, Jalan Gading, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",44,6190,0.003791158773817238,2015-08-17,2785.0,3.1468121,101.7130566,6,6,2,2,36
510,"Fifth Floor, Wisma Mah Seng, Jalan Sg. Besi, Kuala Lumpur, 57100, Kuala Lumpur, WP Kuala Lumpur, Pudu, 57100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",737,69566,0.010594255814622085,2018-12-07,593.0,3.1248842,101.7095781,10,9,7,4,120
511,"Flora Damansara, 47820 Petaling Jaya, Selangor, Malaysia",528,73661,0.016525778457410992,2020-06-09,847.0,3.175816,101.618429,9,9,7,5,81
512,"G, 07 & G-08, No, 2, Jalan Robertson, Bukit Bintang, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3,358,0.008379888268156424,2015-05-07,1903.0,3.1447947999999997,101.70434909999999,2,1,4,4,4
513,"G-3-1, Block Gurnry , Plaza Arkadia, NO 3, Jalan Intisari, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1011,100905,0.010019325107774639,2020-06-19,33.0,3.1870724999999998,101.6353546,10,10,9,4,120
514,"G-3-12, Subang Parkhomes, Ss 19, 47500 Subang Jaya, Selangor, Malaysia",500,50598,0.009881813510415432,2019-03-09,501.0,3.0774588,101.5717655,9,9,7,4,81
515,"G-3A Sentrio, Jalan 1/76c, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1755,153905,0.011403138299600404,2019-06-08,410.0,3.147829,101.73697,10,10,8,5,120
516,"G0702, PPA1M SELASIH, Presint 17, 62150 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",5,522,0.009578544061302681,2018-03-03,872.0,2.9248317000000004,101.70125340000001,3,2,7,4,60
517,"G1, Ground Floor, Bangunan Cheong Wing Chan, No 41-45, Jalan Maharajalela, Kampung Attap, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",72,11488,0.006267409470752089,2020-06-17,35.0,3.1374657999999997,101.700225,7,7,9,3,504
518,"Gaya Bangsar, Bangsar, 59000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",25,1919,0.013027618551328817,2019-07-18,370.0,3.127005,101.6768552,5,4,8,5,20
519,"Genting Highlands, 69000 Genting Highlands, Pahang, Malaysia",52,8350,0.008729112051079981,2019-11-06,827.0,3.423871,101.792679,7,7,7,4,504
520,"Gerald R. Ford International Airport (GRR), 5500 44th St SE, Grand Rapids, MI 49512, USA",11,1183,0.009298393913778529,2009-04-26,4105.0,42.8846633,-85.5248434,4,4,1,4,320
521,"Gold Coast QLD, Australia",0,385,0.0,2015-08-19,1799.0,-28.016666999999998,153.4,1,1,4,1,10
522,"Greenpark Condominium, Jalan Awan Pintal, Taman Yarl, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",18,772,0.023316062176165803,2014-05-20,2255.0,3.0682834999999997,101.663025,5,3,3,5,20
523,"Grisek, Johor, Malaysia",3,301,0.009966777408637873,2009-09-07,3971.0,2.2122545,102.6535113,2,1,1,4,4
524,"Ground Floor, Lengkok BSC 2/4, Presint 2, Bandar Seri Coalfields, 47000 Sungai Buloh, Selangor, Malaysia",3184,512411,0.00185521243288119,2019-01-18,2040.4,3.2408735,101.4799278,10,10,4,1,120
525,"Ground Floor, Menara Hap Seng 2, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52,5407,0.009453506607863236,2018-08-21,794.5,3.1521656000000005,101.7067876,7,6,7,4,504
526,"H-03-01, Menara PHB (Menara H) No.8, Jalan Damansara PJU 8, Empire City, 47820 Petaling Jaya, Selangor, Malaysia",6,791,0.007585335018963337,2019-05-10,439.0,3.1677889,101.6147695,3,3,8,3,60
527,"Happy Garden, 57100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",0,290,0.0,2015-03-26,1945.0,3.0791053,101.6875275,1,1,4,1,10
528,"Happy Garden, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",61,5825,0.010472103004291846,2019-03-28,482.0,3.084682,101.684641,7,6,7,4,504
529,"Hatten City, Melaka, Malaysia",7,939,0.007454739084132056,2014-02-23,2341.0,2.182193,102.262203,3,3,3,3,60
530,"Hawthorn VIC 3122, Australia",4,302,0.013245033112582781,2014-07-07,2207.0,-37.8226005,145.0353696,3,1,3,5,60
531,"Hemmon House, 1, Jalan Inai, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",14,1628,0.0085995085995086,2019-03-11,499.0,3.1465638,101.7162624,4,4,7,4,320
532,"Ho Chi Minh City, Vietnam",0,154,0.0,2011-08-10,3269.0,10.8230989,106.6296638,1,1,1,1,10
533,"Huainan, Anhui, China",0,192,0.0,2018-05-11,803.0,32.625478,116.999932,1,1,7,1,10
534,"I-City, 40000 Shah Alam, Selangor, Malaysia",50,3245,0.015408320493066256,2015-06-27,1852.0,3.0651900000000003,101.4832411,6,5,4,5,36
535,"Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",22,1868,0.011777301927194861,2020-03-16,128.0,3.1420303,101.7125932,5,4,9,5,20
536,"Impian Heights, 47100 Puchong, Selangor, Malaysia",13,1983,0.006555723651033787,2013-09-13,2504.0,3.064566,101.62540909999998,4,4,3,3,320
537,"Impian Meridian Condominium, Jalan Subang 1, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",808,82210,0.009828488018489234,2020-06-10,42.0,3.0621824,101.594836,10,9,9,4,120
538,"Impiana Cheras, 43200 Cheras, Selangor, Malaysia",109,11019,0.009892004719121517,2017-10-21,1005.0,3.048246,101.791431,8,7,6,4,144
539,"JALAN KANGKONG, TAMAN GOODWOOD, TAMAN KUCHAI JAYA, JALAN KUCHAI LAMA, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",34,6384,0.005325814536340852,2017-10-13,1013.0,3.0899775000000003,101.6770773,6,6,6,2,36
540,"JALAN UNIVERSITI 1 Serdang, 43400 Seri Kembangan, Selangor, Malaysia",2,586,0.0034129692832764505,2010-08-21,3623.0,2.99932,101.707939,2,2,1,1,4
541,"Jalan 1/116B, Kuchai Entrepreneurs Park, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",31,2874,0.010786360473208072,2019-09-06,320.0,3.0887740000000004,101.689362,6,5,8,5,36
542,"Jalan 1/152, Bukit OUG, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",551,75783,0.0072707599329664965,2019-12-10,225.0,3.0639990000000004,101.66023349999999,9,9,8,3,81
543,"Jalan 1/48a, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",793,118921,0.006668292395792165,2020-07-20,2.0,3.1885997,101.6954478,10,10,10,3,120
544,"Jalan 1/62b, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",26,931,0.027926960257787327,2016-03-07,1598.0,3.1915677000000002,101.6272964,5,3,5,5,20
545,"Jalan 1/64d, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan, Malaysia",0,430,0.0,2009-12-23,3864.0,3.1682669999999997,101.693669,1,2,1,1,10
546,"Jalan 112h, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",33,3245,0.010169491525423728,2017-09-19,1037.0,3.1100098,101.66271280000001,6,5,6,4,36
547,"Jalan 13/1, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",73,14089,0.0051813471502590676,2013-10-29,2458.0,3.1117357000000005,101.639142,7,7,3,2,504
548,"Jalan 2, 65a, off, Jalan Tun Razak, Titiwangsa, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",388,50964,0.007613217172906366,2020-06-28,24.0,3.1717375,101.71251009999999,9,9,10,3,81
549,"Jalan 2/62b, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",49,13644,0.0035913221929053064,2018-01-14,920.0,3.1926151000000003,101.6350746,6,7,6,2,36
550,"Jalan 3/61, Taman Sri Sinar, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",187,26478,0.007062466953697409,2017-09-06,1050.0,3.1830592999999996,101.6531307,8,8,6,3,144
551,"Jalan 3/76c, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",11,963,0.01142263759086189,2013-09-12,2505.0,3.148161,101.7373417,4,3,3,5,320
552,"Jalan 32/112, Seksyen 32, 40460 Shah Alam, Selangor, Malaysia",71,11235,0.006319537160658656,2020-07-01,21.0,2.9865836,101.5219771,7,7,10,3,504
553,"Jalan 34/26, Seksyen 10 Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",37,2158,0.017145505097312327,2016-11-08,1352.0,3.1917167,101.7375036,6,5,6,5,36
554,"Jalan 34/26, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1483,287169,0.005164206442895995,2020-06-27,25.0,3.1911148,101.73716359999999,10,10,10,2,120
555,"Jalan 46/26, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",11,511,0.021526418786692758,2020-04-11,102.0,3.1938737,101.733104,4,2,9,5,320
556,"Jalan 5/125, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1,1519,0.0006583278472679394,2012-02-25,3070.0,3.0845323,101.702258,1,4,1,1,10
557,"Jalan 6, Kampung Baru Ampang, 68000 Ampang, Selangor, Malaysia",19,4835,0.003929679420889349,2016-04-11,1563.0,3.1398666,101.7652265,5,6,5,2,20
558,"Jalan 6/4, Desa Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59,11320,0.0052120141342756185,2012-08-22,2891.0,3.2215674,101.7358282,7,7,2,2,504
559,"Jalan 6/48a, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",76,13178,0.0058742247501526405,2016-12-27,1642.5,3.1828252,101.6973097,7,7,5,3,504
560,"Jalan 8/38a, Taman Sri Sinar, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",10,2623,0.003812428516965307,2012-01-12,3114.0,3.1880092,101.64861280000001,4,5,1,2,320
561,"Jalan 9/142, Taman Len Seng, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",1262,202827,0.0062220513048065595,2020-06-19,33.0,3.0759111,101.74273259999998,10,10,9,3,120
562,"Jalan Alam Sutera Utama, Alam Sutera, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",327,33950,0.00963181148748159,2019-04-22,457.0,3.0550824,101.6599684,9,9,8,4,81
563,"Jalan Ampang, Malaysia",62,11448,0.006047829684909055,2019-06-25,1550.6666666666667,3.1606082000000004,101.74022059999999,7,7,5,3,504
564,"Jalan Anggerik Malaxis 31/181, Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",24,8005,0.0029981261711430358,2017-06-01,1147.0,3.0075749,101.5394439,5,7,6,1,20
565,"Jalan Arena 1, Taman Ayer Panas, 53200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1,1081,0.0005988023952095808,2015-05-10,1948.5,3.1930676,101.71520059999999,1,3,4,1,10
566,"Jalan BBLS 2, Bandar Baru Lembah Selatan, 43800 Dengkil, Selangor, Malaysia",2688,220473,0.01219196908464982,2016-04-28,1546.0,2.9021485,101.7631021,10,10,5,5,120
567,"Jalan BK 5a/1, Bandar Kinrara, 47180 Puchong, Selangor, Malaysia",2,527,0.003795066413662239,2009-10-28,3920.0,3.0502792999999997,101.6453063,2,2,1,2,4
568,"Jalan BK 7A/1, Bandar Kinrara, 43300 Puchong, Selangor, Malaysia",1,1279,0.0007818608287724785,2017-09-20,1036.0,3.0403507000000003,101.67667320000001,1,4,6,1,10
569,"Jalan BK5b/5, Bandar Kinrara, 47180 Puchong, Selangor, Malaysia",12,2590,0.004633204633204633,2016-05-15,1529.0,3.0357592,101.63545490000001,4,5,5,2,320
570,"Jalan BRP 1/1, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor, Malaysia",0,330,0.0,2015-01-18,2012.0,3.2092918999999998,101.5536316,1,1,4,1,10
571,"Jalan BU 12/1, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",1,1280,0.00078125,2011-04-12,3389.0,3.1234,101.60730140000001,1,4,1,1,10
572,"Jalan Bandar, Taman Melawati, 53100 Kuala Lumpur, Selangor, Malaysia",71,11261,0.006304946274753575,2013-07-29,2550.0,3.2112237,101.7458275,7,7,3,3,504
573,"Jalan Bangsar, Bangsar, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",27,3036,0.008893280632411068,2017-07-28,1090.0,3.1176362999999996,101.673277,5,5,6,4,20
574,"Jalan Baru, Kampung Jawa, 75100 Melaka, Malaysia",10,2114,0.004730368968779565,2015-06-11,1868.0,2.1991686,102.2489803,4,5,4,2,320
575,"Jalan Batai, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",58,12464,0.004653401797175867,2019-11-20,245.0,3.1541585,101.6585814,7,7,8,2,504
576,"Jalan Batu Nilam 13, Bandar Bukit Tinggi 1, 42000 Pelabuhan Klang, Selangor, Malaysia",3,216,0.013888888888888888,2014-07-19,2195.0,3.0068479999999997,101.42959499999999,2,1,3,5,4
577,"Jalan Batu Tiga Lama, Seksyen U1, 40150 Shah Alam, Selangor, Malaysia",748,102148,0.007322708227278067,2019-11-05,260.0,3.0781609,101.5561816,10,10,8,3,120
578,"Jalan Bayu Laut/KS 9 Pendamar Kota, Bayuemas, 41200 Pelabuhan Klang, Selangor, Malaysia",907,105302,0.008613321684298493,2020-04-10,103.0,2.9814926,101.4437648,10,10,9,4,120
579,"Jalan Bazar U8/99 B0317, Suria Jelutong, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",7,1501,0.004663557628247834,2013-05-28,2612.0,3.0979145,101.538967,3,4,2,2,60
580,"Jalan Belfield, Kampung Attap, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",48,4905,0.010024109676044508,2015-12-03,1725.5,3.1357797,101.6982344,6,6,5,4,36
581,"Jalan Bemban, Kampung Berembang, 55000 Kuala Lumpur, Selangor, Malaysia",2001,259261,0.007370562516248518,2020-06-28,162.5,3.161875,101.7480815,10,10,9,3,120
582,"Jalan Budiman 22/3, Seksyen 22, 40300 Shah Alam, Selangor, Malaysia",2229,233870,0.007256485552715597,2020-06-13,1016.6,3.0682352,101.554639,10,10,6,3,120
583,"Jalan Bukit Keramat, Kampung Datuk Keramat, 54000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1,419,0.002386634844868735,2013-07-28,2551.0,3.1703662,101.72849570000001,1,2,3,1,10
584,"Jalan Bukit Permai, Taman Bukit Permai, 56100 Ampang, Selangor, Malaysia",24,2380,0.010084033613445379,2016-09-08,1413.0,3.1104377999999997,101.7581943,5,5,5,4,20
585,"Jalan Bukit, Taman Bukit, 43000 Kajang, Selangor, Malaysia",150,20094,0.007103640336791942,2020-07-13,114.5,2.9829792,101.7911363,8,8,9,3,144
586,"Jalan Cempaka 22, Taman Cempaka, 68000 Ampang, Selangor, Malaysia",1038,206421,0.005028558140886828,2020-05-29,54.0,3.1363090000000002,101.74767890000001,10,10,9,2,120
587,"Jalan Cengal 4, Taman Impian Ehsan, 43300 Seri Kembangan, Selangor, Malaysia",46,4233,0.010866997401370187,2016-03-18,1587.0,3.023129,101.7518962,6,6,5,5,36
588,"Jalan Changkat Thambi Dollah, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",6,2958,0.002028397565922921,2013-12-02,2424.0,3.1403206000000004,101.7122883,3,5,3,1,60
589,"Jalan Changkat, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",27,2186,0.012351326623970723,2016-11-22,1338.0,2.9900434,101.7920339,5,5,6,5,20
590,"Jalan Cheras Hartamas, Taman Cheras Hartamas, 43200 Cheras, Selangor, Malaysia",1,499,0.002004008016032064,2018-08-06,716.0,3.0806025000000004,101.7452555,1,2,7,1,10
591,"Jalan Cheras, Cheras Batu 2 1/2, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",227,25981,0.008737154074131096,2020-04-08,105.0,3.1274175,101.7220422,8,8,9,4,144
592,"Jalan Cheras, Taman Pertama, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2012,337528,0.005960986940342727,2020-07-20,2.0,3.1205082,101.72803990000001,10,10,10,3,120
593,"Jalan Cheras, Taman Pertama, 56100 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",74,9986,0.0074103745243340674,2020-05-27,56.0,3.1190742,101.7285499,7,7,9,3,504
594,"Jalan Cochrane, Ampang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",29,3123,0.009285943003522255,2019-09-16,310.0,3.1327616000000003,101.7251486,6,5,8,4,36
595,"Jalan Conlay, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",20,1947,0.01027221366204417,2016-12-22,1308.0,3.1499669999999997,101.7171227,5,4,6,4,20
596,"Jalan DU 3/5, Taman Damai Utama, 47180 Puchong, Selangor, Malaysia",622,74624,0.008335120068610634,2015-07-03,1846.0,3.0286383,101.6691327,9,9,4,4,81
597,"Jalan Damanlela, Pusat Bandar Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",415,75694,0.008172070799081079,2020-07-17,174.0,3.146025,101.66335009999999,9,9,9,4,81
598,"Jalan Damansara, Sungai Penchala, 47820 Kuala Lumpur, Kuala Lumpur Federal Territory, Malaysia",17,2051,0.008288639687957094,2019-06-09,409.0,3.163241,101.616858,5,5,8,4,20
599,"Jalan Dataran Cheras Balakong, 43200 batu caves, Selangor, Malaysia",216,28100,0.0076868327402135235,2020-07-04,18.0,3.0353225,101.76256640000001,8,8,10,3,144
600,"Jalan Dato Senu 3, Taman Dato Senu, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2296,295976,0.0077573857339784304,2019-11-13,252.0,3.1966667,101.69333329999999,10,10,8,4,120
601,"Jalan Desa Bakti 2, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",265,29226,0.009067268870184083,2020-01-07,197.0,3.1070732999999997,101.6910738,9,8,9,4,81
602,"Jalan Desa Permai, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",9,1119,0.00804289544235925,2017-01-03,1296.0,3.099114,101.6814265,3,3,6,4,60
603,"Jalan Desa, Taman Danau Desa, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",20,1335,0.0149812734082397,2020-07-10,12.0,3.0981905,101.6908832,5,4,10,5,20
604,"Jalan Desa, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",838,185250,0.00454615671565245,2020-07-21,8.0,3.0976524,101.689805,10,10,10,2,120
605,"Jalan Dewan Sultan Sulaiman, Chow Kit, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",0,305,0.0,2019-02-27,511.0,3.1607737,101.70036440000001,1,1,7,1,10
606,"Jalan Duta Kiara, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",214,30506,0.007015013439979021,2019-06-17,401.0,3.1737185,101.66226970000001,8,8,8,3,144
607,"Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",83,14027,0.005917159763313609,2020-07-03,19.0,3.1696701000000003,101.6683503,7,7,10,3,504
608,"Jalan Gedung Raja Abdullah, Kawasan 1, 41000 Klang, Selangor, Malaysia",0,150,0.0,2014-05-01,2274.0,3.0426053,101.4474093,1,1,3,1,10
609,"Jalan Gombak, Kampung Kuantan, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",293,32643,0.008975890696320803,2020-07-20,2.0,3.2003212000000003,101.70374190000001,9,8,10,4,81
610,"Jalan Hulu Balang, 43200 Kajang, Selangor, Malaysia",13,3338,0.0038945476333133613,2015-06-08,1871.0,3.0701,101.796837,4,5,4,2,320
611,"Jalan Ikram-Uniten, Kawasan Institusi Bangi, 43000 Bandar Baru Bangi, Selangor, Malaysia",1,291,0.003436426116838488,2019-06-16,402.0,2.9784685,101.7386073,1,1,8,1,10
612,"Jalan Ikram-Uniten, Selangor Darul Ehsan,, 43000 Kajang, Selangor, Malaysia",57,7189,0.007928780080678814,2015-02-03,1996.0,2.976035,101.7403213,7,6,4,4,504
613,"Jalan Impian 2A, Bandar Botanik, 41200 Klang, Selangor, Malaysia",34,6103,0.005571030640668524,2012-10-10,2842.0,2.9919290000000003,101.455504,6,6,2,2,36
614,"Jalan Ipoh Kecil, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",322,44125,0.007297450424929178,2020-07-17,5.0,3.16722,101.6955601,9,9,10,3,81
615,"Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4,859,0.004656577415599534,2019-07-25,363.0,3.175161,101.68655179999999,3,3,8,2,60
616,"Jalan Istiadat, 88400 Kota Kinabalu, Sabah, Malaysia",0,157,0.0,2013-04-23,2647.0,5.9902203,116.09302360000001,1,1,2,1,10
617,"Jalan Jalil Perkasa 1, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2,1757,0.0011383039271485487,2012-09-11,2871.0,3.0512395,101.6801711,2,4,2,1,4
618,"Jalan Jalil Perwira 2, Bukit Jalil, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4,862,0.004640371229698376,2011-05-08,3363.0,3.0644798,101.6658819,3,3,1,2,60
619,"Jalan Jejaka 2, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",16,1111,0.0144014401440144,2018-03-09,866.0,3.1268637000000004,101.7295146,4,3,7,5,320
620,"Jalan Jelatek, Kementah, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",33,1807,0.018430716603365444,2014-09-09,2444.0,3.1748853,101.73486159999999,6,4,3,5,36
621,"Jalan Jubilee, Pudu, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",29,5126,0.006481627141752206,2018-06-22,867.0,3.1289999999999996,101.70957320000001,6,6,7,3,36
622,"Jalan Judo 13/45, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",16,5941,0.0026931493014644,2011-06-20,3320.0,3.0710786,101.539874,4,6,1,1,320
623,"Jalan Jujur, Bandar Tun Razak, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",676,101071,0.006688367583184098,2020-05-08,75.0,3.0885365,101.7205046,9,10,9,3,81
