,name,replies,views,last_posted_at,len_name,weird_characters
1745,Prop Price increase fast not good for investor,3,473,2013-12-27 16:54:00,46,False
1746,Tiara Kelana Condominium Purchase: Advice needed,12,"1,540",2013-12-27 12:50:00,48,False
1747,DATUM SPORTS CITY @ KELANA JAYA,23,"3,548",2013-12-26 18:06:00,31,False
1748,THE TWO @ RAWANG,2,622,2013-12-25 14:43:00,16,False
1749,Buying a place near future MRT,23,"1,459",2013-12-23 09:56:00,30,False
1750,China developer buy $1.4 billion land in JB,0,302,2013-12-20 22:22:00,43,False
1751,CANOVA 7 AT KELANA JAYA,26,"2,826",2013-12-19 21:03:00,23,False
1753,KINRARA RESIDENCE ,"3,347","504,914",2013-12-10 21:19:00,18,False
1754,Need some help,3,284,2013-12-09 18:37:00,14,False
1755,Olive 108 Ampang,37,"6,686",2013-12-09 14:33:00,16,False
1756,"YOUNGSTERS, PLEASE RENT FIRST BEFORE BUYING...",215,"13,154",2013-12-08 22:51:00,46,False
1758,"Amethyst type E at Bandar Warisan Puteri, Seremban",2,"2,019",2013-12-08 15:52:00,50,False
1760,Bukit Rahman Putra travelling time to KL,2,294,2013-12-06 10:37:00,40,False
1761,Goodyear Court 10,3,462,2013-12-04 14:49:00,17,False
1762,Building insurance imposed by developer,3,278,2013-12-04 13:25:00,39,False
1763,What if loan approve but,13,596,2013-12-02 12:14:00,24,False
1764,Taragon Puteri KL,6,"2,958",2013-12-02 11:30:00,17,False
1765,Buying subsale low cost flat,6,"2,248",2013-11-30 18:16:00,28,False
1766,ppt lembah subang 2 low cost flat,2,653,2013-11-30 17:17:00,33,False
1767,Investment in Low Cost Apartment,22,"4,227",2013-11-30 17:01:00,32,False
1768,KL property tax hike deferred,4,394,2013-11-30 11:48:00,29,False
1770,foreigners to buy property below 1mil before 2014,1,323,2013-11-29 19:48:00,49,False
1771,Bad Experience with Property agent & Loan Agent,15,840,2013-11-29 10:17:00,47,False
1772,spectrum apartment beside sunway pyramid,1,736,2013-11-28 11:16:00,40,False
1773,Zen Residence - Puchong,18,757,2013-11-27 17:47:00,23,False
1774,Notice of Revision of the Valuation List,5,818,2013-11-27 16:06:00,40,False
1775,Setia Sky Vista{Penang},0,617,2013-11-27 15:23:00,23,False
1776,SETIA ECOHILL ,"2,007","94,470",2013-11-22 19:55:00,14,False
1777,Sunway Belvedere Service Apartment,18,"3,848",2013-11-21 21:16:00,34,False
1778, personal housing loan / commercial loan,0,420,2013-11-21 16:51:00,40,False
1780,Property under 400k,29,"2,275",2013-11-20 10:18:00,19,False
1781,Projects completing in 2014,12,887,2013-11-19 23:36:00,27,False
1782,KL Gateway At Kerinchi,3,513,2013-11-19 09:27:00,22,False
1783,Powder room,6,490,2013-11-19 09:24:00,11,False
1784,"TPM Mixed Development,KL",12,513,2013-11-18 12:04:00,24,False
1785,WHICH GOOD SHOPLOT FOR RENT/SALE,4,328,2013-11-15 16:44:00,32,False
1786,"""FATHER SAYS MUST BUY FIRST HOME BEFORE MARRIED""",108,"5,482",2013-11-13 22:43:00,48,False
1787,Buying my first house.,40,"3,263",2013-11-13 09:08:00,22,False
1788,New Properties in KL/Klang/Selangor,39,"3,478",2013-11-12 17:19:00,35,False
1790,PRISM Property Investment Summit - Budget 2014,0,404,2013-11-08 01:31:00,46,False
1791,LIDCOL GARDENS @ KLCC,17,"1,296",2013-11-05 21:56:00,21,False
1792,investment,23,896,2013-11-04 18:07:00,10,False
1793,Taman Karunmas Balakong,9,459,2013-11-03 11:33:00,23,False
1795,RPGT Impact on budget 2014,4,539,2013-10-30 15:25:00,26,False
1796,"D' WATERFRONT RESIDENCE Sovo/Soho/Boutique ,AMPANG",95,"4,721",2013-10-29 16:39:00,50,False
1797,CentreStage PJ sec 13 - near LRT,73,"14,089",2013-10-29 11:42:00,32,False
1799,SETIA ECOHILL ,"2,004","77,800",2013-10-28 11:39:00,14,False
1800,Sell Low Medium Cost  House within 5 years,3,"1,313",2013-10-23 12:02:00,42,False
1801,Building Costs for Landed Properties,2,347,2013-10-22 21:46:00,36,False
1802,Ara laman Utama -condominium 1460 sf,0,294,2013-10-22 13:49:00,36,False
1803,DDD UUU DUU DDU UUD,4,553,2013-10-21 22:08:00,19,False
1804,Investors on Hold Pending Budget,7,443,2013-10-21 13:44:00,32,False
1806,"Taman Pasir Wang, Lahat, Perak",0,155,2013-10-17 23:08:00,30,False
1807,Positive Cashflow Properties,29,"5,166",2013-10-17 20:51:00,28,False
1808,Post canceled,4,938,2013-10-17 13:41:00,13,False
1809, Property Experience,50,"2,134",2013-10-17 00:12:00,20,False
1810,SP Setia EcoHill Semenyih Registration,"3,184","383,718",2013-10-16 21:20:00,38,False
1811,"Vistaria Residensi, cheras",9,"4,219",2013-10-16 14:23:00,26,False
1812,Restruct My Property Portfolio,40,"2,420",2013-10-16 11:37:00,30,False
1813,M suites Embassy Row Mah Sing,6,536,2013-10-16 07:06:00,29,False
1814,Sri Bayu Apartment@Bandar Puchong Jaya,1,378,2013-10-14 10:20:00,38,False
1816,Future value of houses in Bandar Seri Coalfields,5,"3,986",2013-10-10 15:57:00,48,False
1817,Approval rates,53,"3,322",2013-10-10 13:16:00,14,False
1819,KL Gateway Premium Residences,2,968,2013-10-09 09:25:00,29,False
1821,"Taman Puchong Prima, Desa Impiana",5,888,2013-10-07 15:10:00,33,False
1822,Lot 163 serviced suites,13,"2,967",2013-10-06 22:14:00,23,False
1824,ECOSKY KUALA LUMPUR & ECOBOTANIC @ ISKANDAR,106,"22,968",2013-09-29 21:50:00,43,False
1826,"""HOUSES TOO EXPENSIVE, SO HE TRAVELS FUN MONTHLY""",71,"3,616",2013-09-27 02:10:00,49,False
1828,Emerald Avenue Duplex,3,740,2013-09-25 14:04:00,21,False
1829,Damansara Foresta,5,396,2013-09-24 21:34:00,17,False
1830,Terezza 2 @ Kota Seriemas,14,"2,451",2013-09-23 20:44:00,25,False
1831,"Apartment, s/s house, condo or just Flat",0,200,2013-09-20 20:51:00,40,False
1832,"Price for Fortune Park, Serdang Perdana",1,287,2013-09-20 07:59:00,39,False
1834,Upcoming potential landed,13,"1,010",2013-09-17 13:59:00,25,False
1835,Impian heights in Puchong jaya,13,"1,983",2013-09-13 20:44:00,30,False
1836,Sentrio suites vs arte+ vs ekocheras,11,963,2013-09-12 13:58:00,36,False
1838,PROPOSED LUXURY MEGAMALL FOR KL,183,"14,932",2013-09-11 05:25:00,31,False
1840,PEDOMAN IKHTISAS' NEW MIXED DEV @ JALAN AMPANG,5,840,2013-09-06 20:24:00,46,False
1841,INTEREST RATES NO CHANGE FOR NOW,18,852,2013-09-06 14:23:00,32,False
1842,Kuala Nerang Land,27,655,2013-09-06 01:48:00,17,False
1843,About strata title,6,542,2013-09-05 23:46:00,18,False
1844,Prime Sentul/Maxim Citylight,5,"9,705",2013-09-05 23:28:00,28,False
1845,Need help,0,224,2013-09-05 20:33:00,9,False
1846,Investment at Jalan TAR ,0,173,2013-09-04 21:53:00,24,False
1847,KL Property,0,225,2013-09-04 21:30:00,11,False
1850,How to calculate fair price of a property,18,"1,014",2013-08-29 19:49:00,41,False
1851,I have a question about Cyberjaya...,74,"2,153",2013-08-28 20:57:00,36,False
1853,Damansara Perdana Exclusive Condominium,0,242,2013-08-27 09:59:00,39,False
1854,rental property price,4,393,2013-08-26 22:36:00,21,False
1855,Room rental estimation,0,205,2013-08-26 22:18:00,22,False
1856,Condo to consider for investment,0,237,2013-08-26 19:52:00,32,False
1857,How to apply higher loan than purchase price,4,410,2013-08-25 12:57:00,44,False
1859,What happen if i install a cooker and cook in SOHO,44,"1,800",2013-08-22 22:51:00,50,False
1862,I wanna ask,0,187,2013-08-19 16:45:00,11,False
1863, The Wharf - DEX 2.0 - NOUVO 3elements,34,"1,726",2013-08-19 02:06:00,38,False
1864,Condo for investment,23,868,2013-08-18 14:25:00,20,False
1865,Need info bout mortgage loan,128,"3,725",2013-08-17 22:08:00,28,False
1866,"Above 10,000 sqft in Mantin, Lenggeng or Broga",14,653,2013-08-17 12:04:00,46,False
1867,OCBC Bank vs AMBANK,13,"2,114",2013-08-16 15:02:00,19,False
1868,closed thread,11,"1,101",2013-08-16 10:01:00,13,False
1869,RM 150k Cash in property investment,84,"4,201",2013-08-16 04:44:00,35,False
1870,STUDYING THE MALAYSIA PROPERTY TREND VS SINGAPORE,1,322,2013-08-16 01:06:00,49,False
1871,NEW PROPERTY OR PROJECT IN KLANG VALLEY,1,418,2013-08-12 19:19:00,39,False
1872,PROPERTY INVESTMENT CONVENTION 2013,3,423,2013-08-06 12:12:00,35,False
1873,"Vista Alam, SOHO/CONDO @ Section 14, Shah Alam, mi",18,"2,422",2013-08-06 09:42:00,50,False
1874,PR1MA JATI HOMES SG. BESI ,26,"3,533",2013-08-06 08:38:00,26,False
1875,WISHLIST FOR MRT II & MRT CIRCLE LINE,24,"2,562",2013-08-06 00:35:00,37,False
1876,KEMUNING UTAMA,11,501,2013-08-05 15:14:00,14,False
1878,Transfer of property within brother,3,373,2013-08-05 00:08:00,35,False
1879,third property,9,732,2013-08-03 17:49:00,14,False
1880,TROPICANA HEIGHTS - Another megacity by Dijaya,111,"25,672",2013-08-01 23:53:00,46,False
1882,Impact of Crime Rate on Property Market,4,285,2013-07-31 16:39:00,39,False
1884,buy subsale condo 400k,23,"1,230",2013-07-29 20:54:00,22,False
1885,Koi Prima,1,189,2013-07-29 13:22:00,9,False
1886,Gaya Serv Apt @ Tmn Melawati by Sime Darby-Fr 150K,71,"11,261",2013-07-29 12:15:00,50,False
1887,Ampang Saujana,5,709,2013-07-29 12:09:00,14,False
1888,advice on kota damansara investment property,0,216,2013-07-28 21:15:00,44,False
1889,Gurney height,1,419,2013-07-28 15:06:00,13,False
1890,"Regalia Serviced Apartment,Off Jalan Kuching,LRT",0,483,2013-07-28 14:59:00,48,False
1891,MAGNA ECO-CITY @ SHAH ALAM,18,"2,196",2013-07-28 10:30:00,26,False
1892,STYLO SUITES @ BANDAR SUNWAY,12,"1,135",2013-07-27 23:12:00,28,False
1893,1ST HOMEBUYER AFFORDABILITY THREAD -RM300-RM500psf,37,"2,436",2013-07-27 00:16:00,50,False
1894,Platinum Victory - The Face Platinum Suites,2,"1,227",2013-07-26 12:30:00,43,False
1895,BANK NEGARA ANNOUNCES MAX MORTGAGE TENURE 35 YEARS,157,"11,871",2013-07-26 10:47:00,50,False
1896,Pacific Place vs Empire Remix 2,7,751,2013-07-22 11:34:00,31,False
1897,Iprop agency price listing,4,339,2013-07-22 10:45:00,26,False
1898,Implement GST will affect the Property Price,18,"1,114",2013-07-20 21:04:00,44,False
1900,KL HOME PRICES UNDERPERFORMS REGION,37,"1,856",2013-07-18 23:58:00,35,False
1901,THE AFFORDABLE NICE TERRACE SUBSALE THREAD,29,"2,099",2013-07-17 21:42:00,42,False
1902,Investing in Singapore,3,236,2013-07-17 09:40:00,22,False
1904,Sg Besi Development : Anyaman Residence,1,"4,979",2013-07-16 09:54:00,39,False
1905,Johor Iskandar Malaysia,1,372,2013-07-14 19:26:00,23,False
1907,THE AFFORDABLE NICE APARTMENT SUBSALE THREAD,10,"1,031",2013-07-14 01:10:00,44,False
1908,450sf n 900sf who is better at balakong area,8,960,2013-07-13 13:40:00,44,False
1909,looking for pg based property negotiators/agents,13,320,2013-07-11 10:42:00,48,False
1911,Raffles Suites Nusajaya,1,291,2013-07-10 11:37:00,23,False
1912,"WTS ~ Empire Damansara, Damansara Perdana",5,388,2013-07-07 03:59:00,41,False
1913,Amaya Saujana condo,3,392,2013-07-05 21:15:00,19,False
1914,The Reach @ Titiwangsa,6,658,2013-07-04 22:24:00,22,False
1915,"getting house key, what u have to do",13,475,2013-07-04 18:08:00,36,False
1916,Carlina Apartment Kota Damansara,9,"1,150",2013-07-03 15:35:00,32,False
1918,"find a place between KLCC and cyberjaya, Find a c",5,356,2013-07-02 13:01:00,49,False
1919,Commercial Property Investment,37,"1,176",2013-07-01 23:35:00,30,False
1920,Iskandar Property Research,12,620,2013-06-27 12:45:00,26,False
1921,Unit next to lift,15,"1,460",2013-06-24 18:44:00,17,False
1922,Tenancy Agreement,31,"2,414",2013-06-23 23:11:00,17,False
1923,Riana3 BandarayaKL,4,750,2013-06-23 15:10:00,18,False
1924,Selling apart,6,649,2013-06-23 14:27:00,13,False
1925,Puchong Properties,10,450,2013-06-22 23:19:00,18,False
1927,Menara Puteri,9,"1,133",2013-06-21 15:35:00,13,False
1928,SENTUL COMMERCIAL PRECINCT BY YTL,18,"3,103",2013-06-21 11:38:00,33,False
1929,THE RESIDENCES @ WARISAN MERDEKA ,13,"1,002",2013-06-21 11:09:00,33,False
1930,WTS Palm oil land 1339 acres,16,"1,068",2013-06-21 07:01:00,28,False
1931,Offices suites- can stay a not,18,500,2013-06-20 10:25:00,30,False
1932,Marina Island Laguna Apartment 2,4,818,2013-06-20 09:50:00,32,False
1933,What is your best exp with High rises condo,2,332,2013-06-20 03:24:00,43,False
1934,Tenancy Agreement,3,327,2013-06-20 03:08:00,17,False
1935,Renesial Leong seminar,78,"11,122",2013-06-19 14:45:00,22,False
1936,Wise Investment,15,764,2013-06-19 14:29:00,15,False
1937,ISKANDAR property tour,1,231,2013-06-18 20:48:00,22,False
1938,Looking for shoplot or office budget around RM500K,9,531,2013-06-17 23:31:00,50,False
1940,Vista Magna vs Plaza Metro Prima,4,540,2013-06-15 22:33:00,32,False
1941,"Alam Impian, Pentas 4",2,464,2013-06-14 23:25:00,21,False
1942,Property talk on 22nd June 2013,14,884,2013-06-14 10:48:00,31,False
1943,Empire Damansara,14,"2,618",2013-06-12 21:16:00,16,False
1944,"Klang, Taman Sentosa Perdana, 3 Storey Shop Lot",3,540,2013-06-06 13:42:00,47,False
1945,Where To Buy In JB,3,319,2013-06-06 13:20:00,18,False
1948,"T6 Boutique Retail Mall @ Light Grey, Sungai Buloh",36,"4,565",2013-06-02 22:44:00,50,False
1950,Damansara ONE,137,"24,982",2013-05-31 19:21:00,13,False
1953,Property Talk or Conference,19,499,2013-05-30 18:13:00,27,False
1954,Homestay ,9,469,2013-05-30 13:02:00,9,False
1955,Suria Jelutong @ Bukit Jelutong,7,"1,501",2013-05-28 22:04:00,31,False
1956,Flipping new launches,41,"2,774",2013-05-27 14:45:00,21,False
1957,Property Introducing Commission,6,356,2013-05-27 14:41:00,31,False
1958,Strata Titles/Original Title,2,264,2013-05-24 11:30:00,28,False
1959,high rise security choped up like meat *scary*,17,"1,021",2013-05-23 11:40:00,46,False
1960,Property Investments in Johor Bahru,6,"4,000",2013-05-22 16:41:00,35,False
1962,Rawang Property,10,"2,137",2013-05-20 17:16:00,15,False
1963,Properties completing this year,0,306,2013-05-19 21:38:00,31,False
1964,Problems with Birds,29,784,2013-05-19 16:55:00,19,False
1965,"Confused on monthly commitment 4 house loan, calc",46,"4,965",2013-05-19 01:15:00,49,False
1967,Looking for Sub-sale commercial property,0,233,2013-05-14 09:58:00,40,False
1968,"New investment, new opportunities",15,"1,383",2013-04-29 00:41:00,33,False
1971,"Traffic towards Sungai Choh, Rawang",9,598,2013-04-26 16:07:00,35,False
1972,The worst investor nightmare,21,"1,402",2013-04-26 12:32:00,28,False
1973,Johor Iskandar - Bandar Dato Onn,0,686,2013-04-23 19:28:00,32,False
1974, Pacifi Parade mega mall in KK Sabah,0,157,2013-04-23 17:54:00,36,False
1975,Electrolux Dryer,8,"1,584",2013-04-19 11:32:00,16,False
1977,New areas of interest,36,"2,369",2013-04-17 19:05:00,21,False
1978,Lawyer legal enquiry letter price,2,424,2013-04-16 22:48:00,33,False
1981,Alam Sanctuary,40,"8,081",2013-04-12 10:55:00,14,False
1982,Bukit Gasing-like areas,11,769,2013-04-10 14:00:00,23,False
1983,Investment while young,150,"8,743",2013-04-09 20:02:00,22,False
1984,WTS Taman Kinrara Single Story Link House,1,529,2013-04-09 14:20:00,41,False
1985,PD Waterfront Serviced Apartment,19,"2,083",2013-04-08 22:08:00,32,False
1986,Moving House - Lorry,16,"2,329",2013-04-08 16:07:00,20,False
1987,defect liability period related issue,1,252,2013-04-06 22:55:00,37,False
1988,"Bungalow for Kindergarden, Orphanage，Oldfolks Home",2,363,2013-04-04 15:43:00,50,False
1989,Invest in under construction or completed property,15,"1,038",2013-04-02 20:38:00,50,False
1990,Kajang City Heights Apartment for sell,1,446,2013-04-01 19:20:00,38,False
1991,wrong section,0,170,2013-04-01 18:27:00,13,False
1992,Abadi Heights Puchong,3,860,2013-03-25 11:16:00,21,False
1993,sentul prime,2,"1,061",2013-03-23 20:22:00,12,False
1994,Casa Green show unit preview,2,894,2013-03-23 17:31:00,28,False
1995,ZEN RESIDENCE...any review,2,480,2013-03-21 21:44:00,26,False
1996,Bandar Parkland -C6 Gardia ,8,"2,567",2013-03-21 14:58:00,27,False
1997,Tenancy Agreement for Room Rental Only,2,433,2013-03-20 20:35:00,38,False
1998,I went to Titiwangsa Sentral,70,"5,991",2013-03-19 09:32:00,28,False
1999,Is it still worth to invest in Subang Jaya,33,"3,436",2013-03-18 23:25:00,42,False
2000,Solaris dutamas,2,358,2013-03-17 08:39:00,15,False
2001,Questions on Sale before VP,5,344,2013-03-13 00:11:00,27,False
2002,Research on Property Investment,13,615,2013-03-12 15:24:00,31,False
2003,Cheras Property 400k & below,10,764,2013-03-12 15:21:00,28,False
2005,Potential Property For Investment,16,808,2013-03-10 14:18:00,33,False
2006,Transfer car park title,6,528,2013-03-08 09:39:00,23,False
2008,"Cafe Spot @ Bandar Enstek, Sepang",0,695,2013-03-06 12:01:00,33,False
2011,"Can i ""take"" more money",24,"1,015",2013-03-05 09:55:00,23,False
2012,Subang or PJ Area landed properties,5,912,2013-03-04 22:53:00,35,False
2013,"CURTAINS, BLINDS, CARPETS",1,230,2013-03-04 17:31:00,25,False
2014,WTA> Opinion needed about 2nd propreties,34,950,2013-03-02 10:08:00,40,False
2016,looking for 2 story Terrace Link House,3,370,2013-02-21 22:50:00,38,False
2017,D'Aman Residence Condominium,6,"1,613",2013-02-21 16:02:00,28,False
2018,WTT ransfer) Pacific Place Block C,3,683,2013-02-21 00:09:00,34,False
2020,Puchong BP New Town,27,"3,497",2013-02-13 18:46:00,19,False
2021,Nova Saujana,11,"5,147",2013-02-08 03:09:00,12,False
2023,Arena Green,0,291,2013-02-04 10:52:00,11,False
2025,Lock in penalty,26,"1,056",2013-02-01 18:14:00,15,False
2027,Property to sell - Alam Damai,1,329,2013-02-01 09:11:00,29,False
2028,new apartment balakong,36,"1,183",2013-01-31 10:02:00,22,False
2029,The Regina,2,697,2013-01-31 09:32:00,10,False
2031,Online Property Site / Offline Searching,21,730,2013-01-29 09:09:00,40,False
2032,USA properties,0,256,2013-01-29 02:42:00,14,False
2033,DIBS - pay first then only claim from developer,10,"1,091",2013-01-26 13:20:00,47,False
2034,Home Searching,11,434,2013-01-26 12:07:00,14,False
2035,BUKIT OUG CONDO 1222SQFT,21,"1,057",2013-01-25 23:44:00,24,False
2036,Paragon utama Selayang,1,"1,769",2013-01-25 18:21:00,22,False
2037,The CEO residence,10,748,2013-01-23 19:14:00,17,False
2038,property travel,36,"1,575",2013-01-23 08:51:00,15,False
2040,WTA opinion in property investment.,12,573,2013-01-16 17:20:00,35,False
2041,Nice Video : 2H2012 Prop Market Sentiment Report,0,275,2013-01-16 10:01:00,48,False
2042,Developing existing land,13,455,2013-01-16 09:01:00,24,False
2043,looking for subsales of apartment,28,"1,245",2013-01-15 16:33:00,33,False
2044,cyberjaya/putrajaya,164,"22,123",2013-01-15 13:54:00,19,False
2045,"JMB / Developer collect unreasonable fees, bully",8,568,2013-01-15 13:13:00,48,False
2046,Resonable psf price for Seri Maya and Parkview,24,"1,328",2013-01-15 00:00:00,46,False
2048,Best Yield Apartment/Condo in KL,63,"14,007",2013-01-14 09:28:00,32,False
2049,Property Investment Club,7,630,2013-01-13 08:01:00,24,False
2050,Singapore ppty,6,387,2013-01-12 14:26:00,14,False
2051,Floor Cleaning,0,223,2013-01-12 12:09:00,14,False
2052,Spore ppty,2,244,2013-01-11 21:39:00,10,False
2053,syabas new connection in off jalan sungai besi,5,460,2013-01-10 13:29:00,46,False
2054,Good Investment Property In Johore Bahru,2,224,2013-01-09 22:35:00,40,False
2055,property sentiment and expectation in 12mth,21,"1,269",2013-01-09 16:25:00,43,False
2057,1120 park avenue,0,346,2013-01-07 15:44:00,16,False
2058,Leasehold retail outlet in shopping mall,19,"1,018",2013-01-06 22:13:00,40,False
2059,Petrol station looking for investor,6,585,2013-01-06 01:41:00,35,False
2060,Looking For A House,38,"1,233",2013-01-05 23:19:00,19,False
2061,Where to buy in KL,17,782,2013-01-03 02:00:00,18,False
2062,Renters' profile for old klang road area,1,211,2013-01-02 18:54:00,40,False
2063,WTS commercial Land with DO,2,306,2013-01-02 13:13:00,27,False
2067,WTS 4 Storey Shop Lot,6,577,2012-12-29 00:19:00,21,False
2068,PV 12 CONDO,1,265,2012-12-28 19:34:00,11,False
2070,Suasana Lumayan Condo,0,687,2012-12-25 23:58:00,21,False
2071,Security Level at Tayton View & Mutiara Barat,4,430,2012-12-22 22:18:00,45,False
2072,SEA Park Section 21,12,774,2012-12-20 17:14:00,19,False
2073,Kajang: Jewel of the South,0,"1,131",2012-12-20 10:49:00,26,False
2074,In dilemma over buying a condo ...,31,"2,751",2012-12-18 09:32:00,34,False
2075,Questions on renting.,10,385,2012-12-13 18:50:00,21,False
2076,apartment or condo kl rm 250k,30,"2,692",2012-12-13 12:42:00,29,False
2079,"Kiara Residences 2, Bukit Jalil v2",12,540,2012-12-12 22:09:00,34,False
2080,"After GE, BN promise convert Leasehold to Freehold",50,"2,045",2012-12-12 17:51:00,50,False
2081, The procedure of buying house,22,"2,259",2012-12-09 23:09:00,30,False
2082,Need some advice,5,348,2012-12-09 21:08:00,16,False
2085,Luxury Apartment @ Amara Larkin,0,431,2012-12-06 16:18:00,31,False
2087,PINETREE RESIDENCE PUTERI HARBOUR | INVESTOR FORUM,2,"1,870",2012-12-03 12:15:00,50,False
2089,Bank valuation,54,"3,692",2012-11-25 00:11:00,14,False
2090,Taman Melati Condo is best choice to buy...,79,"8,225",2012-11-23 14:24:00,43,False
2091,Jaya one condo,6,852,2012-11-21 16:48:00,14,False
2092,Master listing request,1,502,2012-11-21 07:44:00,22,False
2093,Skypark Service Apartment Vs Setia Eco Hill Link,21,"2,387",2012-11-18 08:41:00,48,False
2094,D'Rimba Condo Kota Damansara,3,916,2012-11-17 02:17:00,28,False
2095,Paris and London Investment,4,329,2012-11-16 20:33:00,27,False
2096,NEIGHBORING CITIES PROPERTY FRENZY,22,"1,416",2012-11-16 19:11:00,34,False
2097,Opinion needed on condo investment,22,"3,096",2012-11-15 20:56:00,34,False
2098,Land title issues,1,382,2012-11-13 11:43:00,17,False
2099,9 Bukit Utama,2,"1,644",2012-11-13 02:20:00,13,False
2100,Taman Bukit Pelangi@RM198K,0,726,2012-11-12 23:09:00,26,False
2101,Commercial property,17,708,2012-11-12 12:18:00,19,False
2102,"New development in Penang, Balik Pulau",6,579,2012-11-11 11:35:00,38,False
2103, Recommend Me A Lawyer,7,409,2012-11-10 23:20:00,22,False
2105,NEXUS BANGSAR SOUTH,17,"3,055",2012-11-08 08:54:00,19,False
2106,Recommend office rental,0,212,2012-11-04 12:28:00,23,False
2107,Kelana Sentral Subsale 2012,2,833,2012-11-02 12:46:00,27,False
2109,Grade A SOHO @ Jalan Ampang,64,"8,506",2012-11-01 13:00:00,27,False
2111,Nasty tenant,23,"1,644",2012-10-26 08:46:00,12,False
2114,Not many nice landed and freehold projects in 2013,108,"7,156",2012-10-16 22:32:00,50,False
2115,Developers offering DIBS,2,423,2012-10-16 14:07:00,24,False
2117,WTR BUKIT OUG CONDO FOR RENT,0,171,2012-10-15 14:08:00,28,False
2119,Desa Mentari Sunway,4,923,2012-10-14 12:14:00,19,False
2120,buy to invest ,0,838,2012-10-13 23:18:00,14,False
2121,Ambang Botanic 2,34,"6,103",2012-10-10 14:24:00,16,False
2122,"Casa Suria, Cheras",5,"2,187",2012-10-10 09:09:00,18,False
2123,Newbie Need Advise,16,595,2012-10-10 03:47:00,18,False
2124,Mah Sing bangun Southville City,1,693,2012-10-09 23:35:00,31,False
2125,Old Klang Road property stop contruction,19,"1,363",2012-10-08 12:12:00,40,False
2126,Sub Rent Shop Lot - Things to do,1,341,2012-10-08 11:47:00,32,False
2127,Condo Investment In Kuchai Lama,0,522,2012-10-06 23:23:00,31,False
2128,"Genting, Bentong, Bukit Tinggi",40,"2,742",2012-10-06 09:59:00,30,False
2129,confused with MRTA interest rates,5,"2,421",2012-10-05 11:24:00,33,False
2130,Property for Rent/Sell in Penang,0,246,2012-10-04 15:12:00,32,False
2131,"Villa at ""West KL""",18,"2,018",2012-10-03 15:29:00,18,False
2132,D'Pulze vs Shaftsbury vs The Arc vs Cyberia etc,91,"5,324",2012-10-02 18:00:00,47,False
2134,KLCC Condo,1,466,2012-09-30 17:15:00,10,False
2136,Idea on Ipoh property,0,260,2012-09-24 17:56:00,21,False
2137,WTA about land at Canada,27,"1,091",2012-09-24 12:18:00,24,False
2138,House Hunting,9,918,2012-09-24 09:00:00,13,False
2139,Jaya one residences,4,"1,205",2012-09-22 16:53:00,19,False
2141,Thread closed,1,519,2012-09-17 10:07:00,13,False
2142,How much to refinance,21,"1,110",2012-09-15 12:34:00,21,False
2143, Venice Hill condo,14,"4,028",2012-09-15 11:13:00,18,False
2144,BATU KAWAN ,2,483,2012-09-13 17:44:00,11,False
2145,Property Evaluation,13,788,2012-09-12 00:27:00,19,False
2147,Twin arkz,2,"1,757",2012-09-11 08:13:00,9,False
2148,Melbourne Showcase Sept 2012,0,228,2012-09-07 11:41:00,28,False
2149,Look for House. Petaling Jaya,1,283,2012-09-06 13:55:00,29,False
2151,Septic bad smell problem,0,237,2012-09-05 16:05:00,24,False
2153,17 Ways In Property Investment By Milan Doshi,43,"10,993",2012-09-05 00:12:00,45,False
2155,Need Help to Invest Property in Ampang Area,10,"1,596",2012-09-03 22:22:00,43,False
2156, Sri TTDI Condominium,3,994,2012-09-03 21:31:00,21,False
2159,The last step in your property investment planning,11,963,2012-09-03 01:56:00,50,False
2162,Lake Side City Aurora @ Puchong,68,"26,281",2012-08-23 02:32:00,31,False
2163,K Club Residence@Melawati,59,"11,320",2012-08-22 16:39:00,25,False
2164,Looking for a condo/apartment unit,0,177,2012-08-21 12:58:00,34,False
2166,New Properties in Kuala Lumpur,0,310,2012-08-20 13:21:00,30,False
2168,want to know,1,255,2012-08-16 12:29:00,12,False
2169,Low-cost housing estimation question,3,220,2012-08-16 11:40:00,36,False
2170,EPF Withdrawal - Deed of Gift,8,616,2012-08-15 20:13:00,29,False
2171,Project terminate by developer,7,676,2012-08-14 23:56:00,30,False
2172,Mutiara Warisan @ Airport City Business Centre,21,"3,079",2012-08-14 22:31:00,46,False
2174,taman mas puchong development plan,10,"2,317",2012-08-14 13:54:00,34,False
2175,"Alam Idaman, Shah Alam",6,"4,686",2012-08-07 09:39:00,22,False
2177,Will u use personal loan or credit card,33,"1,709",2012-08-03 16:25:00,39,False
2178,A lot in store in Cyberjaya,36,"6,335",2012-08-03 00:39:00,27,False
2179,Taman Permatang Sintok,0,"1,168",2012-07-31 11:37:00,22,False
2181,THE INFLUX OF SHOPPING MALLS REAL ESTATE,17,"2,868",2012-07-29 23:20:00,40,False
2182,See hoy chan,61,"7,004",2012-07-29 22:11:00,12,False
2183,Buying the 10th property,111,"8,934",2012-07-28 12:35:00,24,False
2184,sky park at cyberjaya by mct,10,"1,352",2012-07-17 21:42:00,28,False
2185,Property Investment Convention 2012,4,550,2012-07-17 15:16:00,35,False
2186,Review for houses in Kemuning Utama,18,"1,666",2012-07-17 14:46:00,35,False
