,address,name,lat,long,replies,views,recency,total_score,areas_within,points_within
708,"Jalan Puncak Gading, Taman Connaught, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",WTA Any agent specializing in Puncak Banyan Cheras,3.0783151,101.7309796,0,305,1821.0,5,TAMAN CONNAUGHT,"POLYGON ((101.729532 3.084403, 101.742133 3.084624, 101.742642 3.082671, 101.745964 3.082683, 101.746213 3.082103, 101.747225 3.079553, 101.747415 3.078919, 101.745235 3.078967, 101.735092 3.078098, 101.729686 3.077552, 101.729503 3.081909, 101.729532 3.084403))"
709,"Jalan Puncak Saujana 4/1, 43000 Kajang, Selangor, Malaysia",Embun residence 4 storey town house,3.01936,101.8155518,30,12159,1198.0,10,KANTAN PERMAI,"POLYGON ((101.802339 3.008172, 101.800869 3.009348, 101.800263 3.009752, 101.814467 3.024562, 101.820606 3.030701, 101.82478 3.033803, 101.8266 3.03162, 101.827873 3.029254, 101.827328 3.026525, 101.825326 3.025251, 101.825508 3.024341, 101.8266 3.022704, 101.822415 3.021066, 101.821141 3.016335, 101.81823 3.014152, 101.817028 3.01289, 101.81459 3.010331, 101.809859 3.004872, 101.807729 3.002684, 101.805671 3.005624, 101.803711 3.007094, 101.802339 3.008172))"
710,"Jalan Puteri 4/7, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",STELLAR SUITES @ BANDAR PUTERI PUCHONG,3.0175664,101.61386999999999,44,7146,162.0,10,BANDAR PUTERI,"POLYGON ((101.633486 3.000033, 101.628539 2.999978, 101.628851 3.003397, 101.627875 3.004967, 101.627494 3.005776, 101.627351 3.008132, 101.62583 3.008195, 101.623024 3.007324, 101.622264 3.00749, 101.621545 3.007503, 101.620881 3.006992, 101.620632 3.006453, 101.619035 3.00574, 101.618869 3.006269, 101.61806 3.006632, 101.617448 3.006756, 101.615799 3.008581, 101.614846 3.009151, 101.612523 3.01418, 101.613394 3.020287, 101.614906 3.028368, 101.614949 3.028827, 101.61554 3.028757, 101.620965 3.027722, 101.620215 3.030577, 101.622036 3.031148, 101.622357 3.030827, 101.623927 3.028971, 101.624998 3.028507, 101.625819 3.028578, 101.627175 3.028935, 101.628175 3.026615, 101.628603 3.021654, 101.631136 3.021727, 101.632118 3.021745, 101.633486 3.000033))"
712,"Jalan Putra Murni 3/1, Putra Heights, 47650 Subang Jaya, Selangor, Malaysia",Putra Residence at Puchong South,3.014841,101.57406929999999,3,294,2132.0,2,SHAH ALAM S 27 A,"POLYGON ((101.571356 3.012256, 101.569882 3.012224, 101.570109 3.01353, 101.568462 3.0197, 101.563098 3.025694, 101.562783 3.02636, 101.562012 3.026816, 101.560715 3.028709, 101.561275 3.030742, 101.564908 3.027627, 101.567291 3.027276, 101.570236 3.028749, 101.572585 3.029239, 101.575038 3.031378, 101.577624 3.031105, 101.578965 3.030712, 101.580542 3.028538, 101.580612 3.025839, 101.581262 3.023981, 101.585927 3.022265, 101.586279 3.021496, 101.586243 3.019673, 101.584927 3.016343, 101.584638 3.014242, 101.584507 3.013293, 101.584876 3.012346, 101.585471 3.011842, 101.586734 3.010769, 101.586378 3.009229, 101.583134 3.011423, 101.583105 3.012196, 101.571356 3.012256))"
713,"Jalan Putra Perdana 8/2, Taman Putra Perdana, 47130 Puchong, Selangor, Malaysia", Putra Perdana PP6,2.9395816000000003,101.6060148,0,363,1801.0,5,BANDAR PUTRA PERDANA,"POLYGON ((101.602755 2.925191, 101.591693 2.945419, 101.581567 2.962382, 101.584735 2.962389, 101.617309 2.962459, 101.618699 2.959604, 101.615201 2.956035, 101.616343 2.95061, 101.62391 2.950324, 101.624485 2.937536, 101.613938 2.931361, 101.603483 2.925593, 101.602755 2.925191))"
714,"Jalan Putra Permai Selesa, Pusat Bandar Putra Permai, 43300 Seri Kembangan, Selangor, Malaysia",3 elements SOFO@ Puchong South3 Elements @ Puchong South,2.982975,101.66739129999999,53,7048,805.5,10,TAMAN PINGGIRAN PUTRA,"POLYGON ((101.681123 2.982382, 101.634864 2.980335, 101.63484 2.980676, 101.633486 3.000033, 101.632118 3.021745, 101.631136 3.021727, 101.631485 3.022508, 101.630806 3.023436, 101.63045 3.023543, 101.63045 3.027041, 101.629522 3.027255, 101.629986 3.029254, 101.629379 3.031967, 101.630387 3.032416, 101.667805 3.018508, 101.669218 3.018155, 101.668397 3.015241, 101.668718 3.012921, 101.669111 3.012028, 101.670753 3.011457, 101.671859 3.010779, 101.67293 3.011029, 101.67707 3.0116, 101.683816 3.011883, 101.68379 3.008963, 101.683697 2.998198, 101.681386 2.99626, 101.681123 2.982382))"
715,"Jalan Putra, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Tan Chong Jalan Putra mixed development,3.1670965,101.693702,8,697,627.0,36,JALAN RAJA LAUT,"POLYGON ((101.694511 3.169943, 101.694586 3.170289, 101.698544 3.167001, 101.698147 3.163991, 101.698124 3.163821, 101.698124 3.163821, 101.69786 3.162193, 101.695802 3.157549, 101.695852 3.156958, 101.696328 3.154458, 101.69645 3.153488, 101.696419 3.153336, 101.696409 3.153225, 101.696014 3.152464, 101.694992 3.150999, 101.694958 3.15092, 101.694344 3.1495, 101.694212 3.148909, 101.693868 3.147534, 101.693114 3.145366, 101.693095 3.145517, 101.693083 3.145618, 101.69267 3.145972, 101.69267 3.145972, 101.692553 3.146961, 101.692557 3.147032, 101.69259 3.147575, 101.69251 3.148011, 101.692247 3.148846, 101.692247 3.148846, 101.692247 3.148846, 101.693657 3.154143, 101.694183 3.156577, 101.694162 3.156948, 101.694117 3.157371, 101.693644 3.158476, 101.69298 3.159537, 101.692144 3.160119, 101.691655 3.160459, 101.692421 3.161242, 101.692419 3.161251, 101.692155 3.162609, 101.692183 3.162642, 101.692162 3.162726, 101.692517 3.16303, 101.693269 3.163905, 101.693539 3.164606, 101.693809 3.165738, 101.69254 3.168299, 101.693168 3.168784, 101.693971 3.169108, 101.694511 3.169943))"
716,"Jalan Raintree Utama, Taman Raintree, 68100 Batu Caves, Selangor, Malaysia","Semarak Condominium, Taman Raintree, Batu Caves",3.2452389999999998,101.68245959999999,1797,121515,123.0,72,BATU CAVES,"POLYGON ((101.68339 3.253893, 101.6877 3.253169, 101.68759 3.250063, 101.687587 3.250002, 101.687486 3.247173, 101.690758 3.24408, 101.692021 3.235693, 101.694208 3.232837, 101.694718 3.228796, 101.694794 3.228192, 101.694835 3.227867, 101.689971 3.228009, 101.689971 3.228009, 101.689971 3.227991, 101.68999 3.22742, 101.68999 3.22742, 101.680854 3.227477, 101.680854 3.227482, 101.680788 3.227482, 101.679465 3.227609, 101.678524 3.227699, 101.677636 3.227784, 101.677446 3.227802, 101.675293 3.228008, 101.675083 3.228028, 101.673211 3.228294, 101.673211 3.228299, 101.673237 3.228552, 101.679928 3.234726, 101.679837 3.235428, 101.679678 3.236654, 101.680249 3.237689, 101.68007 3.238617, 101.679603 3.24002, 101.678607 3.243007, 101.678928 3.244113, 101.682783 3.248111, 101.682819 3.249824, 101.683354 3.251073, 101.68339 3.253893))"
717,"Jalan Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Flat In Bukit Bintang,3.1495277,101.71388490000001,19,1897,3360.0,160,CHANGKAT RAJA CHULAN,"POLYGON ((101.715997 3.148673, 101.713093 3.148257, 101.712587 3.148216, 101.709995 3.146223, 101.709327 3.146981, 101.708568 3.147314, 101.706654 3.148143, 101.706533 3.148671, 101.706087 3.149318, 101.705531 3.149723, 101.704584 3.150386, 101.706001 3.150642, 101.706704 3.150949, 101.707011 3.150871, 101.710172 3.150268, 101.710172 3.150268, 101.710869 3.15037, 101.711437 3.150453, 101.712243 3.150582, 101.712364 3.150521, 101.71286 3.15041, 101.713144 3.150268, 101.715997 3.148673))"
718,"Jalan Residen 3, Desa Parkcity, 52200 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",THE BREEZEWAY @ PARKCITY TOWN CENTER ,3.1849772,101.63490290000001,74,15054,1388.0,24,BANDAR MANJALARA,"POLYGON ((101.641429 3.180945, 101.634259 3.180837, 101.62521 3.180863, 101.61914 3.180881, 101.619142 3.180903, 101.619253 3.182415, 101.619362 3.183899, 101.61945 3.18509, 101.619499 3.185752, 101.61966 3.188151, 101.619372 3.191487, 101.619372 3.191487, 101.618948 3.192202, 101.618779 3.192488, 101.618784 3.192656, 101.618855 3.19494, 101.618863 3.19518, 101.619012 3.195441, 101.620146 3.197178, 101.62018 3.19723, 101.620755 3.197327, 101.621649 3.197546, 101.623012 3.19792, 101.623635 3.198058, 101.624355 3.198216, 101.625789 3.199906, 101.625862 3.199993, 101.630677 3.196802, 101.630745 3.196789, 101.635503 3.195905, 101.63627 3.196484, 101.636438 3.197399, 101.638271 3.200518, 101.639126 3.201451, 101.641413 3.198915, 101.641413 3.190626, 101.641429 3.180945))"
719,"Jalan Riangria, Taman Gembira, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Desa Gembira OUG For sale,3.0791126,101.6876775,3,999,3386.0,2,KUCHAI ENTREPRENEURS PARK,"POLYGON ((101.688835 3.075209, 101.684036 3.075033, 101.68409 3.078105, 101.684451 3.078231, 101.684433 3.079095, 101.686075 3.079275, 101.686129 3.081906, 101.685046 3.081978, 101.68492 3.083743, 101.686688 3.083851, 101.688889 3.083869, 101.688708 3.085797, 101.686652 3.085653, 101.686381 3.088661, 101.683386 3.088247, 101.683495 3.088949, 101.682881 3.088967, 101.682954 3.090516, 101.683224 3.090931, 101.682468 3.092007, 101.683441 3.09271, 101.687464 3.092187, 101.691018 3.092926, 101.693002 3.090404, 101.693399 3.088296, 101.694067 3.087504, 101.69684 3.084683, 101.69542 3.082829, 101.695492 3.081172, 101.696628 3.08119, 101.695961 3.079424, 101.690819 3.079694, 101.689845 3.078289, 101.688835 3.075209))"
720,"Jalan Robertson, Bukit Bintang, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",THE ROBERTSON @ BUKIT BINTANG  THE ROBERTSON @ BUKIT BINTANG,3.1447096,101.70412979999999,3274,305249,893.5,72,JALAN SULTAN,"POLYGON ((101.694941 3.142957, 101.69813 3.142687, 101.698485 3.14295, 101.69891 3.14292, 101.698869 3.144122, 101.698383 3.144193, 101.69836 3.14552, 101.698879 3.145596, 101.699684 3.145727, 101.70182 3.145889, 101.704422 3.145414, 101.70668 3.14413, 101.707216 3.143958, 101.70791 3.142606, 101.705166 3.140746, 101.709144 3.137576, 101.707416 3.137008, 101.706708 3.136776, 101.70473 3.138648, 101.703889 3.137292, 101.70367 3.136676, 101.702271 3.137168, 101.700185 3.138138, 101.699639 3.138543, 101.697756 3.139816, 101.697391 3.139857, 101.696824 3.139958, 101.695407 3.138401, 101.694607 3.138462, 101.694881 3.142525, 101.694941 3.142957))"
721,"Jalan Robson, Taman Persiaran Desa, 50460 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ROBSON HILL RESIDENCY,3.124619,101.6854233,29,7756,808.0,10,PERSIARAN SYED PUTRA,"POLYGON ((101.679663 3.116493, 101.679224 3.118097, 101.678228 3.121736, 101.678223 3.121794, 101.679544 3.122317, 101.679942 3.122493, 101.68101 3.123901, 101.682173 3.125492, 101.682181 3.125502, 101.682181 3.125502, 101.68296 3.125212, 101.68545 3.126213, 101.687556 3.127196, 101.687981 3.127479, 101.688604 3.126584, 101.688989 3.12523, 101.690041 3.123916, 101.692694 3.12157, 101.693625 3.122642, 101.695346 3.123471, 101.69563 3.123612, 101.696764 3.123633, 101.697432 3.124542, 101.697938 3.125958, 101.698404 3.126332, 101.698345 3.126214, 101.698375 3.12614, 101.698537 3.126067, 101.699113 3.12586, 101.701556 3.124497, 101.70321 3.122772, 101.703495 3.122202, 101.699659 3.115066, 101.695974 3.112397, 101.694516 3.111184, 101.693666 3.110941, 101.690696 3.110306, 101.688905 3.111739, 101.68734 3.112535, 101.686189 3.11283, 101.683738 3.112602, 101.68176 3.113486, 101.680726 3.11443, 101.679959 3.115609, 101.679663 3.116493))"
722,"Jalan SL 8/17, Taman Bukit Permai, 43000 Kajang, Selangor, Malaysia",Sungai long new project GOOD VIEW,3.0531702999999997,101.8007296,68,9822,2061.0,24,BANDAR MAHKOTA,"POLYGON ((101.828924 3.055648, 101.827679 3.054473, 101.82727 3.052835, 101.824404 3.051095, 101.808397 3.049595, 101.800545 3.044312, 101.802901 3.041172, 101.801616 3.040029, 101.80133 3.040886, 101.800331 3.041243, 101.792764 3.040957, 101.788477 3.040745, 101.792061 3.061945, 101.792965 3.064464, 101.798484 3.058888, 101.802125 3.057389, 101.808835 3.059673, 101.809763 3.058388, 101.808193 3.054891, 101.817615 3.054391, 101.828924 3.055648))"
723,"Jalan SP 5/3, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, Malaysia","skyvilla apartment, serdang seri kembangan",3.0405683999999997,101.7064439,1,424,1055.0,5,SERDANG RAYA,"POLYGON ((101.706847 3.048827, 101.706851 3.04879, 101.707221 3.045577, 101.707244 3.045375, 101.708676 3.045539, 101.708748 3.044065, 101.707892 3.043494, 101.707542 3.044079, 101.707782 3.038342, 101.707877 3.033535, 101.708972 3.030632, 101.710257 3.028395, 101.711066 3.027491, 101.711433 3.026839, 101.710567 3.025851, 101.709663 3.026659, 101.70924 3.026934, 101.707372 3.02815, 101.707229 3.029054, 101.707086 3.030577, 101.706836 3.031238, 101.706242 3.032166, 101.705147 3.032761, 101.704539 3.033628, 101.704682 3.039006, 101.703492 3.041004, 101.703111 3.042242, 101.702873 3.044002, 101.70216 3.045049, 101.701731 3.046477, 101.701771 3.047689, 101.701988 3.048099, 101.703856 3.048444, 101.706361 3.048764, 101.706847 3.048827))"
724,"Jalan SS 15/3b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",BIJI SQUARE @ SUBANG JAYASubang Square SS15,3.0777367,101.5896397,128,11242,2667.5,24,SS 15,"POLYGON ((101.59288 3.073326, 101.586046 3.073293, 101.585967 3.078072, 101.584416 3.080732, 101.5859 3.081614, 101.58651 3.081871, 101.588207 3.081996, 101.592843 3.082054, 101.59288 3.073326))"
725,"Jalan SS 16/1, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",AURORA @ SUBANG JAYA CITY CENTREISOLA SUBANG JAYA ,3.0813384,101.5817038,705,102258,263.5,72,SS 16 & SS 17,"POLYGON ((101.586935 3.085086, 101.593448 3.084305, 101.593145 3.083899, 101.592843 3.082054, 101.588207 3.081996, 101.58651 3.081871, 101.5859 3.081614, 101.584416 3.080732, 101.585967 3.078072, 101.586046 3.073293, 101.580276 3.073276, 101.579714 3.072734, 101.579536 3.072342, 101.579709 3.071461, 101.57916 3.071928, 101.57854 3.07285, 101.578523 3.07383, 101.578614 3.074135, 101.579654 3.077597, 101.579625 3.079321, 101.572671 3.078518, 101.572683 3.079989, 101.572689 3.080514, 101.574086 3.081216, 101.582817 3.082795, 101.586563 3.08524, 101.586935 3.085086))"
726,"Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",ATRIA SOFO SUITES @ DAMANSARA JAYA,3.1271804,101.61696440000001,447,51317,816.0,252,DAMANSARA JAYA SELATAN,"POLYGON ((101.618603 3.120874, 101.616446 3.121719, 101.614004 3.125185, 101.615345 3.127352, 101.616002 3.128274, 101.61649 3.129188, 101.61777 3.128518, 101.619443 3.128504, 101.62113 3.127806, 101.622935 3.12649, 101.622305 3.12523, 101.620134 3.122562, 101.619934 3.122317, 101.618603 3.120874))"
727,"Jalan SS 6/2, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia","HIGHPARK SUITES, KELANA JAYA",3.101743,101.5989381,767,118818,268.0,72,SS 6,"POLYGON ((101.600348 3.105185, 101.600598 3.100167, 101.600958 3.09955, 101.603132 3.097985, 101.601309 3.09555, 101.598635 3.097534, 101.598084 3.098165, 101.597886 3.098584, 101.59665 3.106941, 101.60022 3.107107, 101.600348 3.105185))"
728,"Jalan SS 6/3, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia","Infinity Tower, FREEHOLD, DIBS @ Kelana Jaya",3.1066703999999996,101.59977940000002,8,974,2971.0,36,SS 6,"POLYGON ((101.600348 3.105185, 101.600598 3.100167, 101.600958 3.09955, 101.603132 3.097985, 101.601309 3.09555, 101.598635 3.097534, 101.598084 3.098165, 101.597886 3.098584, 101.59665 3.106941, 101.60022 3.107107, 101.600348 3.105185))"
730,"Jalan Saujana Putra, Bandar Saujana Putra, 42610 Jenjarom, Selangor, Malaysia",BSP 21 @Puchong,2.9436195,101.5900397,9,1145,1927.0,36,BUKIT CHEEDING (A),"POLYGON ((101.541257 2.936488, 101.578998 2.966686, 101.579995 2.965016, 101.581567 2.962382, 101.591693 2.945419, 101.602755 2.925191, 101.60459 2.921835, 101.604812 2.921415, 101.620355 2.892884, 101.623546 2.886321, 101.625352 2.883709, 101.63352 2.867209, 101.642531 2.848805, 101.636092 2.844565, 101.628704 2.854063, 101.608901 2.854887, 101.598516 2.855385, 101.581808 2.856186, 101.578382 2.853181, 101.566046 2.866806, 101.560279 2.86211, 101.556742 2.864132, 101.556625 2.867423, 101.550748 2.867188, 101.550672 2.869842, 101.542285 2.869303, 101.543343 2.871536, 101.543851 2.873933, 101.545888 2.8755, 101.548239 2.875187, 101.550903 2.876441, 101.552 2.878478, 101.55153 2.880045, 101.552157 2.882082, 101.554351 2.883023, 101.557642 2.883806, 101.56062 2.885373, 101.564694 2.884903, 101.567861 2.881995, 101.578113 2.882296, 101.580827 2.884859, 101.541257 2.936488))"
731,"Jalan Saville, 47130, 47100 Puchong, Selangor, Malaysia","SAVILLE D'LAKE, PUCHONG",2.9582326,101.616629,95,15053,708.0,24,BANDAR PUTRA PERDANA,"POLYGON ((101.602755 2.925191, 101.591693 2.945419, 101.581567 2.962382, 101.584735 2.962389, 101.617309 2.962459, 101.618699 2.959604, 101.615201 2.956035, 101.616343 2.95061, 101.62391 2.950324, 101.624485 2.937536, 101.613938 2.931361, 101.603483 2.925593, 101.602755 2.925191))"
732,"Jalan Sayang 1, Taman Rasa Sayang, 43200 Cheras, Selangor, Malaysia",GREEN RESIDENCE @ CHERAS 9TH MILE ,3.0717722999999997,101.7561878,1435,227115,43.0,72,TAMAN KOTA CHERAS,"POLYGON ((101.747415 3.078919, 101.747225 3.079553, 101.747335 3.079277, 101.747511 3.078551, 101.747806 3.078565, 101.748774 3.078325, 101.757911 3.075743, 101.759308 3.075353, 101.763197 3.071156, 101.766984 3.070338, 101.770746 3.068319, 101.771181 3.068086, 101.774544 3.068763, 101.776899 3.069237, 101.779266 3.066346, 101.775044 3.062371, 101.773886 3.060387, 101.774437 3.055646, 101.774548 3.05267, 101.775044 3.051237, 101.776146 3.049197, 101.776256 3.046827, 101.774272 3.04352, 101.772983 3.043579, 101.773602 3.045582, 101.773732 3.045973, 101.773973 3.046407, 101.774486 3.04733, 101.774451 3.048023, 101.774416 3.048732, 101.774335 3.050345, 101.773569 3.051397, 101.773129 3.052003, 101.771739 3.052324, 101.771169 3.052456, 101.771239 3.053576, 101.77132 3.054868, 101.770415 3.056225, 101.769963 3.058637, 101.765591 3.060597, 101.763932 3.060597, 101.762274 3.060295, 101.758053 3.061652, 101.757711 3.061865, 101.756823 3.062421, 101.754434 3.063914, 101.754272 3.064604, 101.753831 3.066476, 101.754133 3.068436, 101.750073 3.069243, 101.750048 3.069285, 101.750098 3.07293, 101.750051 3.073745, 101.748904 3.074343, 101.74988 3.075744, 101.749791 3.076859, 101.749791 3.076859, 101.747635 3.076736, 101.747582 3.076733, 101.747448 3.078495, 101.747415 3.078919))"
733,"Jalan Segambut, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",RIANA DUTAMAS | SAVIO | PHASE 2 COMING SOONERA VS SAVIO DUTAMAS,3.1856396,101.6684712,117,28703,394.5,24,KOMPLEKS KERAJAAN,"POLYGON ((101.670848 3.18492, 101.671261 3.182929, 101.671769 3.182619, 101.672123 3.182403, 101.674494 3.181351, 101.675776 3.180386, 101.677798 3.178865, 101.676883 3.174575, 101.674704 3.172334, 101.672265 3.170164, 101.670322 3.16654, 101.669015 3.164701, 101.666444 3.164842, 101.66863 3.169771, 101.668628 3.169797, 101.668565 3.170618, 101.667526 3.1841, 101.667458 3.184154, 101.668245 3.186562, 101.670848 3.18492))"
734,"Jalan Semarak Api 4, Taman Tai Onn, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",RESIDENSI BERLIAN SETAPAK,3.1972299,101.7075151,93,18011,155.0,24,TAMAN P.RAMLEE,"POLYGON ((101.705845 3.1894, 101.705604 3.191971, 101.705701 3.192925, 101.705614 3.19351, 101.704015 3.197622, 101.703781 3.198352, 101.705202 3.198087, 101.706037 3.198196, 101.70672 3.197157, 101.707836 3.197351, 101.707966 3.197059, 101.711772 3.194593, 101.710905 3.193574, 101.710701 3.193333, 101.709528 3.192384, 101.705845 3.1894))"
735,"Jalan Semenyih, 43500 Semenyih, Selangor, Malaysia",TRIVILLION @ KAJANG EAST,2.9562949,101.8427897,31,2645,953.0,10,KAMPUNG BARU,"POLYGON ((101.846778 2.95496, 101.843716 2.954347, 101.839184 2.953, 101.828405 2.94957, 101.826567 2.951162, 101.824485 2.95104, 101.822403 2.95251, 101.827057 2.958879, 101.829752 2.962677, 101.831099 2.965984, 101.832324 2.967699, 101.833549 2.969904, 101.834774 2.965984, 101.837592 2.961942, 101.841144 2.958512, 101.842859 2.956552, 101.846778 2.95496))"
736,"Jalan Semerah Padi, Taman Pertama, 55300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","JALAN SEMERAH PADI, CHERAS by WEIDA",3.1086657000000004,101.73576159999999,14,1486,9.0,36,BUKIT A CHERAS BARU,"POLYGON ((101.739622 3.102268, 101.739103 3.102095, 101.736771 3.102602, 101.735316 3.101495, 101.731703 3.105819, 101.73092 3.107058, 101.730241 3.109777, 101.732833 3.110799, 101.735223 3.112148, 101.736563 3.113324, 101.737048 3.114235, 101.737313 3.114039, 101.737613 3.114719, 101.737761 3.115092, 101.737761 3.115092, 101.73783 3.115236, 101.737936 3.115454, 101.738759 3.114712, 101.738217 3.113363, 101.739489 3.112057, 101.741294 3.110205, 101.744371 3.110291, 101.74406 3.109508, 101.743023 3.108113, 101.741106 3.105553, 101.739622 3.102268))"
